Minute	Call Count
2023-06-24 02:58	undefined	undefined
2023-06-24 03:00	undefined	undefined
2023-06-24 03:02	undefined	undefined
2023-06-24 03:05	undefined	undefined
2023-06-24 03:07	undefined	undefined
2023-06-24 03:09	undefined	undefined
2023-06-24 03:11	undefined	undefined
2023-06-24 03:12	undefined	undefined
2023-06-24 03:13	undefined	undefined
2023-06-24 03:15	undefined	undefined
2023-06-24 03:16	undefined	undefined
2023-06-24 03:17	undefined	undefined
2023-06-24 03:18	undefined	undefined
2023-06-24 03:20	undefined	undefined
2023-06-24 03:21	undefined	undefined
2023-06-24 03:23	undefined	undefined
2023-06-24 03:24	undefined	undefined
2023-06-24 03:25	undefined	undefined
2023-06-24 03:26	undefined	undefined
2023-06-24 03:28	undefined	undefined
2023-06-24 03:30	undefined	undefined
2023-06-24 03:31	undefined	undefined
2023-06-24 03:32	undefined	undefined
2023-06-24 03:33	undefined	undefined
2023-06-24 03:34	undefined	undefined
2023-06-24 03:35	undefined	undefined
2023-06-24 03:36	undefined	undefined
2023-06-24 03:37	undefined	undefined
2023-06-24 03:38	undefined	undefined
2023-06-24 03:39	undefined	undefined
2023-06-24 03:41	undefined	undefined
2023-06-24 03:42	undefined	undefined
2023-06-24 03:43	undefined	undefined
2023-06-24 03:44	undefined	undefined
2023-06-24 03:47	undefined	undefined
2023-06-24 03:48	undefined	undefined
2023-06-24 03:49	undefined	undefined
2023-06-24 03:50	undefined	undefined
2023-06-24 03:51	undefined	undefined
2023-06-24 03:53	undefined	undefined
2023-06-24 03:55	undefined	undefined
2023-06-24 03:56	undefined	undefined
2023-06-24 03:57	undefined	undefined
2023-06-24 03:59	undefined	undefined
2023-06-24 04:01	undefined	undefined
2023-06-24 04:02	undefined	undefined
2023-06-24 04:03	undefined	undefined
2023-06-24 04:04	undefined	undefined
2023-06-24 04:05	undefined	undefined
2023-06-24 04:06	undefined	undefined
2023-06-24 04:08	undefined	undefined
2023-06-24 04:09	undefined	undefined
2023-06-24 04:11	undefined	undefined
2023-06-24 04:13	undefined	undefined
2023-06-24 04:16	undefined	undefined
2023-06-24 04:18	undefined	undefined
2023-06-24 04:20	undefined	undefined
2023-06-24 04:21	undefined	undefined
2023-06-24 04:23	undefined	undefined
2023-06-24 04:24	undefined	undefined
2023-06-24 04:25	undefined	undefined
2023-06-24 04:26	undefined	undefined
2023-06-24 04:29	undefined	undefined
2023-06-24 04:30	undefined	undefined
2023-06-24 04:32	undefined	undefined
2023-06-24 04:34	undefined	undefined
2023-06-24 04:36	undefined	undefined
2023-06-24 04:38	undefined	undefined
2023-06-24 04:41	undefined	undefined
2023-06-24 04:43	undefined	undefined
2023-06-24 04:44	undefined	undefined
2023-06-24 04:45	undefined	undefined
2023-06-24 04:47	undefined	undefined
2023-06-24 04:49	undefined	undefined
2023-06-24 04:50	undefined	undefined
2023-06-24 04:51	undefined	undefined
2023-06-24 04:53	undefined	undefined
2023-06-24 04:54	undefined	undefined
2023-06-24 04:56	undefined	undefined
2023-06-24 04:58	undefined	undefined
2023-06-24 05:00	undefined	undefined
2023-06-24 05:01	undefined	undefined
2023-06-24 05:04	undefined	undefined
2023-06-24 05:06	undefined	undefined
2023-06-24 05:07	undefined	undefined
2023-06-24 05:10	undefined	undefined
2023-06-24 05:13	undefined	undefined
2023-06-24 05:16	undefined	undefined
2023-06-24 05:19	undefined	undefined
2023-06-24 05:21	undefined	undefined
2023-06-24 05:24	undefined	undefined
2023-06-24 05:26	undefined	undefined
2023-06-24 05:29	undefined	undefined
2023-06-24 05:31	undefined	undefined
2023-06-24 05:33	undefined	undefined
2023-06-24 05:36	undefined	undefined
2023-06-24 05:38	undefined	undefined
2023-06-24 05:39	undefined	undefined
2023-06-24 05:41	undefined	undefined
2023-06-24 05:42	undefined	undefined
2023-06-24 05:43	undefined	undefined
2023-06-24 05:46	undefined	undefined
2023-06-24 05:48	undefined	undefined
2023-06-24 05:51	undefined	undefined
2023-06-24 05:53	undefined	undefined
2023-06-24 05:56	undefined	undefined
2023-06-24 05:58	undefined	undefined
2023-06-24 06:00	undefined	undefined
2023-06-24 06:03	undefined	undefined
2023-06-24 06:05	undefined	undefined
2023-06-24 06:07	undefined	undefined
2023-06-24 06:08	undefined	undefined
2023-06-24 06:10	undefined	undefined
2023-06-24 06:12	undefined	undefined
2023-06-24 06:15	undefined	undefined
2023-06-24 06:17	undefined	undefined
2023-06-24 06:19	undefined	undefined
2023-06-24 06:20	undefined	undefined
2023-06-24 06:22	undefined	undefined
2023-06-24 06:25	undefined	undefined
2023-06-24 06:27	undefined	undefined
2023-06-24 06:28	undefined	undefined
2023-06-24 06:29	undefined	undefined
2023-06-24 06:30	undefined	undefined
2023-06-24 06:33	undefined	undefined
2023-06-24 06:36	undefined	undefined
2023-06-24 06:37	undefined	undefined
2023-06-24 06:39	undefined	undefined
2023-06-24 06:40	undefined	undefined
2023-06-24 06:42	undefined	undefined
2023-06-24 06:43	undefined	undefined
2023-06-24 06:44	undefined	undefined
2023-06-24 06:45	undefined	undefined
2023-06-24 06:48	undefined	undefined
2023-06-24 06:50	undefined	undefined
2023-06-24 06:51	undefined	undefined
2023-06-24 06:54	undefined	undefined
2023-06-24 06:56	undefined	undefined
2023-06-24 06:58	undefined	undefined
2023-06-24 07:00	undefined	undefined
2023-06-24 07:02	undefined	undefined
2023-06-24 07:03	undefined	undefined
2023-06-24 07:05	undefined	undefined
2023-06-24 07:07	undefined	undefined
2023-06-24 07:08	undefined	undefined
2023-06-24 07:09	undefined	undefined
2023-06-24 07:10	undefined	undefined
2023-06-24 07:12	undefined	undefined
2023-06-24 07:13	undefined	undefined
2023-06-24 07:14	undefined	undefined
2023-06-24 07:15	undefined	undefined
2023-06-24 07:16	undefined	undefined
2023-06-24 07:17	undefined	undefined
2023-06-24 07:18	undefined	undefined
2023-06-24 07:19	undefined	undefined
2023-06-24 07:20	undefined	undefined
2023-06-24 07:21	undefined	undefined
2023-06-24 07:24	undefined	undefined
2023-06-24 07:25	undefined	undefined
2023-06-24 07:27	undefined	undefined
2023-06-24 07:29	undefined	undefined
2023-06-24 07:30	undefined	undefined
2023-06-24 07:32	undefined	undefined
2023-06-24 07:33	undefined	undefined
2023-06-24 07:34	undefined	undefined
2023-06-24 07:35	undefined	undefined
2023-06-24 07:37	undefined	undefined
2023-06-24 07:39	undefined	undefined
2023-06-24 07:41	undefined	undefined
2023-06-24 07:43	undefined	undefined
2023-06-24 07:44	undefined	undefined
2023-06-24 07:46	undefined	undefined
2023-06-24 07:47	undefined	undefined
2023-06-24 07:48	undefined	undefined
2023-06-24 07:50	undefined	undefined
2023-06-24 07:52	undefined	undefined
2023-06-24 07:55	undefined	undefined
2023-06-24 07:57	undefined	undefined
2023-06-24 07:58	undefined	undefined
2023-06-24 08:01	undefined	undefined
2023-06-24 08:05	undefined	undefined
2023-06-24 08:09	undefined	undefined
2023-06-24 08:13	undefined	undefined
2023-06-24 08:14	undefined	undefined
2023-06-24 08:18	undefined	undefined
2023-06-24 08:20	undefined	undefined
2023-06-24 08:23	undefined	undefined
2023-06-24 08:28	undefined	undefined
2023-06-24 08:33	undefined	undefined
2023-06-24 08:37	undefined	undefined
2023-06-24 08:38	undefined	undefined
2023-06-24 08:41	undefined	undefined
2023-06-24 08:46	undefined	undefined
2023-06-24 08:49	undefined	undefined
2023-06-24 08:50	undefined	undefined
2023-06-24 08:51	undefined	undefined
2023-06-24 08:55	undefined	undefined
2023-06-24 08:56	undefined	undefined
2023-06-24 09:00	undefined	undefined
2023-06-24 09:01	undefined	undefined
2023-06-24 09:02	undefined	undefined
2023-06-24 09:04	undefined	undefined
2023-06-24 09:08	undefined	undefined
2023-06-24 09:12	undefined	undefined
2023-06-24 09:16	undefined	undefined
2023-06-24 09:19	undefined	undefined
2023-06-24 09:20	undefined	undefined
2023-06-24 09:23	undefined	undefined
2023-06-24 09:25	undefined	undefined
2023-06-24 09:27	undefined	undefined
2023-06-24 09:31	undefined	undefined
2023-06-24 09:34	undefined	undefined
2023-06-24 09:35	undefined	undefined
2023-06-24 09:36	undefined	undefined
2023-06-24 09:38	undefined	undefined
2023-06-24 09:41	undefined	undefined
2023-06-24 09:43	undefined	undefined
2023-06-24 09:45	undefined	undefined
2023-06-24 09:49	undefined	undefined
2023-06-24 09:52	undefined	undefined
2023-06-24 09:56	undefined	undefined
2023-06-24 09:59	undefined	undefined
2023-06-24 10:02	undefined	undefined
2023-06-24 10:06	undefined	undefined
2023-06-24 10:09	undefined	undefined
2023-06-24 10:12	undefined	undefined
2023-06-24 10:13	undefined	undefined
2023-06-24 10:16	undefined	undefined
2023-06-24 10:19	undefined	undefined
2023-06-24 10:22	undefined	undefined
2023-06-24 10:26	undefined	undefined
2023-06-24 10:28	undefined	undefined
2023-06-24 10:30	undefined	undefined
2023-06-24 10:33	undefined	undefined
2023-06-24 10:36	undefined	undefined
2023-06-24 10:39	undefined	undefined
2023-06-24 10:43	undefined	undefined
2023-06-24 10:45	undefined	undefined
2023-06-24 10:48	undefined	undefined
2023-06-24 10:51	undefined	undefined
2023-06-24 10:54	undefined	undefined
2023-06-24 10:55	undefined	undefined
2023-06-24 10:57	undefined	undefined
2023-06-24 11:01	undefined	undefined
2023-06-24 11:03	undefined	undefined
2023-06-24 11:04	undefined	undefined
2023-06-24 11:06	undefined	undefined
2023-06-24 11:09	undefined	undefined
2023-06-24 11:12	undefined	undefined
2023-06-24 11:15	undefined	undefined
2023-06-24 11:18	undefined	undefined
2023-06-24 11:21	undefined	undefined
2023-06-24 11:25	undefined	undefined
2023-06-24 11:28	undefined	undefined
2023-06-24 11:32	undefined	undefined
2023-06-24 11:35	undefined	undefined
2023-06-24 11:36	undefined	undefined
2023-06-24 11:37	undefined	undefined
2023-06-24 11:38	undefined	undefined
2023-06-24 11:41	undefined	undefined
2023-06-24 11:44	undefined	undefined
2023-06-24 11:45	undefined	undefined
2023-06-24 11:47	undefined	undefined
2023-06-24 11:51	undefined	undefined
2023-06-24 11:54	undefined	undefined
2023-06-24 11:57	undefined	undefined
2023-06-24 12:00	undefined	undefined
2023-06-24 12:03	undefined	undefined
2023-06-24 12:06	undefined	undefined
2023-06-24 12:10	undefined	undefined
2023-06-24 12:14	undefined	undefined
2023-06-24 12:16	undefined	undefined
2023-06-24 12:17	undefined	undefined
2023-06-24 12:19	undefined	undefined
2023-06-24 12:22	undefined	undefined
2023-06-24 12:25	undefined	undefined
2023-06-24 12:26	undefined	undefined
2023-06-24 12:29	undefined	undefined
2023-06-24 12:32	undefined	undefined
2023-06-24 12:35	undefined	undefined
2023-06-24 12:38	undefined	undefined
2023-06-24 12:40	undefined	undefined
2023-06-24 12:41	undefined	undefined
2023-06-24 12:44	undefined	undefined
2023-06-24 12:47	undefined	undefined
2023-06-24 12:48	undefined	undefined
2023-06-24 12:52	undefined	undefined
2023-06-24 12:54	undefined	undefined
2023-06-24 12:55	undefined	undefined
2023-06-24 12:58	undefined	undefined
2023-06-24 13:01	undefined	undefined
2023-06-24 13:04	undefined	undefined
2023-06-24 13:05	undefined	undefined
2023-06-24 13:07	undefined	undefined
2023-06-24 13:10	undefined	undefined
2023-06-24 13:13	undefined	undefined
2023-06-24 13:15	undefined	undefined
2023-06-24 13:18	undefined	undefined
2023-06-24 13:21	undefined	undefined
2023-06-24 13:24	undefined	undefined
2023-06-24 13:27	undefined	undefined
2023-06-24 13:30	undefined	undefined
2023-06-24 13:33	undefined	undefined
2023-06-24 13:36	undefined	undefined
2023-06-24 13:39	undefined	undefined
2023-06-24 13:41	undefined	undefined
2023-06-24 13:42	undefined	undefined
2023-06-24 13:45	undefined	undefined
2023-06-24 13:48	undefined	undefined
2023-06-24 13:51	undefined	undefined
2023-06-24 13:54	undefined	undefined
2023-06-24 13:57	undefined	undefined
2023-06-24 13:58	undefined	undefined
2023-06-24 13:59	undefined	undefined
2023-06-24 14:00	undefined	undefined
2023-06-24 14:03	undefined	undefined
2023-06-24 14:05	undefined	undefined
2023-06-24 14:06	undefined	undefined
2023-06-24 14:09	undefined	undefined
2023-06-24 14:12	undefined	undefined
2023-06-24 14:15	undefined	undefined
2023-06-24 14:19	undefined	undefined
2023-06-24 14:22	undefined	undefined
2023-06-24 14:25	undefined	undefined
2023-06-24 14:26	undefined	undefined
2023-06-24 14:28	undefined	undefined
2023-06-24 14:30	undefined	undefined
2023-06-24 14:33	undefined	undefined
2023-06-24 14:35	undefined	undefined
2023-06-24 14:37	undefined	undefined
2023-06-24 14:41	undefined	undefined
2023-06-24 14:42	undefined	undefined
2023-06-24 14:44	undefined	undefined
2023-06-24 14:46	undefined	undefined
2023-06-24 14:48	undefined	undefined
2023-06-24 14:49	undefined	undefined
2023-06-24 14:51	undefined	undefined
2023-06-24 14:53	undefined	undefined
2023-06-24 14:54	undefined	undefined
2023-06-24 14:56	undefined	undefined
2023-06-24 14:58	undefined	undefined
2023-06-24 14:59	undefined	undefined
2023-06-24 15:02	undefined	undefined
2023-06-24 15:06	undefined	undefined
2023-06-24 15:08	undefined	undefined
2023-06-24 15:09	undefined	undefined
2023-06-24 15:12	undefined	undefined
2023-06-24 15:13	undefined	undefined
2023-06-24 15:15	undefined	undefined
2023-06-24 15:18	undefined	undefined
2023-06-24 15:20	undefined	undefined
2023-06-24 15:22	undefined	undefined
2023-06-24 15:24	undefined	undefined
2023-06-24 15:25	undefined	undefined
2023-06-24 15:26	undefined	undefined
2023-06-24 15:27	undefined	undefined
2023-06-24 15:29	undefined	undefined
2023-06-24 15:31	undefined	undefined
2023-06-24 15:34	undefined	undefined
2023-06-24 15:36	undefined	undefined
2023-06-24 15:37	undefined	undefined
2023-06-24 15:38	undefined	undefined
2023-06-24 15:39	undefined	undefined
2023-06-24 15:41	undefined	undefined
2023-06-24 15:43	undefined	undefined
2023-06-24 15:46	undefined	undefined
2023-06-24 15:49	undefined	undefined
2023-06-24 15:52	undefined	undefined
2023-06-24 15:55	undefined	undefined
2023-06-24 15:58	undefined	undefined
2023-06-24 16:01	undefined	undefined
2023-06-24 16:04	undefined	undefined
2023-06-24 16:05	undefined	undefined
2023-06-24 16:07	undefined	undefined
2023-06-24 16:08	undefined	undefined
2023-06-24 16:10	undefined	undefined
2023-06-24 16:13	undefined	undefined
2023-06-24 16:15	undefined	undefined
2023-06-24 16:16	undefined	undefined
2023-06-24 16:19	undefined	undefined
2023-06-24 16:20	undefined	undefined
2023-06-24 16:22	undefined	undefined
2023-06-24 16:25	undefined	undefined
2023-06-24 16:28	undefined	undefined
2023-06-24 16:31	undefined	undefined
2023-06-24 16:32	undefined	undefined
2023-06-24 16:33	undefined	undefined
2023-06-24 16:35	undefined	undefined
2023-06-24 16:37	undefined	undefined
2023-06-24 16:38	undefined	undefined
2023-06-24 16:40	undefined	undefined
2023-06-24 16:43	undefined	undefined
2023-06-24 16:45	undefined	undefined
2023-06-24 16:47	undefined	undefined
2023-06-24 16:50	undefined	undefined
2023-06-24 16:52	undefined	undefined
2023-06-24 16:53	undefined	undefined
2023-06-24 16:54	undefined	undefined
2023-06-24 16:57	undefined	undefined
2023-06-24 16:58	undefined	undefined
2023-06-24 16:59	undefined	undefined
2023-06-24 17:02	undefined	undefined
2023-06-24 17:04	undefined	undefined
2023-06-24 17:06	undefined	undefined
2023-06-24 17:08	undefined	undefined
2023-06-24 17:11	undefined	undefined
2023-06-24 17:13	undefined	undefined
2023-06-24 17:15	undefined	undefined
2023-06-24 17:18	undefined	undefined
2023-06-24 17:19	undefined	undefined
2023-06-24 17:21	undefined	undefined
2023-06-24 17:22	undefined	undefined
2023-06-24 17:24	undefined	undefined
2023-06-24 17:27	undefined	undefined
2023-06-24 17:29	undefined	undefined
2023-06-24 17:32	undefined	undefined
2023-06-24 17:34	undefined	undefined
2023-06-24 17:36	undefined	undefined
2023-06-24 17:38	undefined	undefined
2023-06-24 17:41	undefined	undefined
2023-06-24 17:43	undefined	undefined
2023-06-24 17:45	undefined	undefined
2023-06-24 17:46	undefined	undefined
2023-06-24 17:48	undefined	undefined
2023-06-24 17:50	undefined	undefined
2023-06-24 17:53	undefined	undefined
2023-06-24 17:55	undefined	undefined
2023-06-24 17:58	undefined	undefined
2023-06-24 18:01	undefined	undefined
2023-06-24 18:03	undefined	undefined
2023-06-24 18:04	undefined	undefined
2023-06-24 18:05	undefined	undefined
2023-06-24 18:06	undefined	undefined
2023-06-24 18:07	undefined	undefined
2023-06-24 18:09	undefined	undefined
2023-06-24 18:12	undefined	undefined
2023-06-24 18:15	undefined	undefined
2023-06-24 18:17	undefined	undefined
2023-06-24 18:21	undefined	undefined
2023-06-24 18:22	undefined	undefined
2023-06-24 18:24	undefined	undefined
2023-06-24 18:25	undefined	undefined
2023-06-24 18:26	undefined	undefined
2023-06-24 18:29	undefined	undefined
2023-06-24 18:31	undefined	undefined
2023-06-24 18:33	undefined	undefined
2023-06-24 18:36	undefined	undefined
2023-06-24 18:39	undefined	undefined
2023-06-24 18:43	undefined	undefined
2023-06-24 18:45	undefined	undefined
2023-06-24 18:48	undefined	undefined
2023-06-24 18:51	undefined	undefined
2023-06-24 18:52	undefined	undefined
2023-06-24 18:55	undefined	undefined
2023-06-24 18:56	undefined	undefined
2023-06-24 18:57	undefined	undefined
2023-06-24 18:58	undefined	undefined
2023-06-24 19:01	undefined	undefined
2023-06-24 19:04	undefined	undefined
2023-06-24 19:06	undefined	undefined
2023-06-24 19:09	undefined	undefined
2023-06-24 19:11	undefined	undefined
2023-06-24 19:12	undefined	undefined
2023-06-24 19:14	undefined	undefined
2023-06-24 19:15	undefined	undefined
2023-06-24 19:16	undefined	undefined
2023-06-24 19:18	undefined	undefined
2023-06-24 19:21	undefined	undefined
2023-06-24 19:23	undefined	undefined
2023-06-24 19:26	undefined	undefined
2023-06-24 19:28	undefined	undefined
2023-06-24 19:30	undefined	undefined
2023-06-24 19:31	undefined	undefined
2023-06-24 19:32	undefined	undefined
2023-06-24 19:35	undefined	undefined
2023-06-24 19:37	undefined	undefined
2023-06-24 19:39	undefined	undefined
2023-06-24 19:41	undefined	undefined
2023-06-24 19:42	undefined	undefined
2023-06-24 19:43	undefined	undefined
2023-06-24 19:44	undefined	undefined
